city_country,display_name,address,latitude,longitude,company
Gros-de-Vaud,Migros Partenaire - La Sarraz Unishop,"Chem. des Prés Morés 2, 1315 La Sarraz, Switzerland",46.6543844,6.5087383999999995,Migros
Gros-de-Vaud,Supermarché Migros,"Pl. Croix-Blanche 11, 1066 Epalinges, Switzerland",46.548480999999995,6.670927,Migros
Gros-de-Vaud,Supermarché Migros Partenaire,"Av. de Rhodanie 2, 1007 Lausanne, Switzerland",46.507923899999994,6.624861699999999,Migros
Gros-de-Vaud,Supermarché Migros,"Av. d'Echallens 63, 1004 Lausanne, Switzerland",46.5278499,6.6161805,Migros
Gros-de-Vaud,Supermarché Migros Partenaire,"Autoroute A1, Restoroute de Bavois, 1372 Bavois, Switzerland",46.6746968,6.5688157,Migros
Gros-de-Vaud,Supermarché Migros,"Chem. du Croset 7, 1024 Ecublens, Switzerland",46.534010099999996,6.56442,Migros
Gros-de-Vaud,Supermarché Migros - Renens Silo,"Av. du Silo 11, 1020 Renens, Switzerland",46.5329068,6.5864408999999995,Migros
Gros-de-Vaud,MIGROS,"Rue de la Gare 2, 1030 Bussigny, Switzerland",46.5475663,6.5532907,Migros
Gros-de-Vaud,Société coopérative Migros Vaud,"Chem. du Dévent, 1024 Ecublens, Switzerland",46.5358908,6.55865,Migros
Gros-de-Vaud,MIGROS,"Av. d'Ouchy 11, 1006 Lausanne, Switzerland",46.514727099999995,6.6327767,Migros
Gros-de-Vaud,Supermarché Migros,"Rte de Berne 1, 1010 Lausanne, Switzerland",46.532933799999995,6.6467845,Migros
Jura-Nord vaudois,Supermarché MIGROS,"Rue de Neuchâtel 3, 1400 Yverdon-les-Bains, Switzerland",46.781197,6.6353732,Migros
Jura-Nord vaudois,MIGROS,"En Chamard, 1442 Montagny-près-Yverdon, Switzerland",46.7881267,6.6211229,Migros
Jura-Nord vaudois,Supermarché Migros,"Grand-Rue 23, 1337 Vallorbe, Switzerland",46.7119013,6.3777699,Migros
Jura-Nord vaudois,Supermarché Migros,"Rue de l'Industrie 21, 1450 Sainte-Croix, Switzerland",46.8197222,6.502222199999999,Migros
Jura-Nord vaudois,Supermarché Migros - La Vallée,"Rue de la Gare 7, 1347 Le Chenit, Switzerland",46.6058333,6.230555600000001,Migros
Jura-Nord vaudois,Supermarché Migros - Orbe Gruvatiez,"Rte des Granges Saint-Martin 22, 1350 Orbe, Switzerland",46.7213302,6.5378294,Migros
Jura-Nord vaudois,Supermarché Migros,"Rue des Terreaux 22, 1350 Orbe, Switzerland",46.723836399999996,6.531313099999999,Migros
Jura-Nord vaudois,Supermarché Migros,"Grand-Rue 27, 2114 Kundendienst, Switzerland",46.9018813,6.5805979,Migros
Jura-Nord vaudois,migrolino,"En Chamard 16, 1442 Montagny-près-Yverdon, Switzerland",46.788346499999996,6.6205563,Others
Lausanne,Supermarché Migros - Lausanne - Flon Europe,"Pl. de l'Europe 8, 1003 Lausanne, Switzerland",46.5207492,6.6298189,Migros
Lausanne,MIGROS,"Av. de Sévelin 2, 1007 Lausanne, Switzerland",46.521600799999995,6.6161869,Migros
Lausanne,Supermarché Migros,"Av. de Cour 36, 1007 Lausanne, Switzerland",46.5155569,6.6177823,Migros
Lausanne,Supermarché Migros,"Av. de la Vallonnette 2, 1012 Lausanne, Switzerland",46.5272222,6.651666700000001,Migros
Lausanne,Supermarché Migros - Lausanne - Bergières,"Av. Bergières 50, 1004 Lausanne, Switzerland",46.531265999999995,6.6186739999999995,Migros
Lausanne,MIGROS,"Rue de la Borde 3B, 1018 Lausanne, Switzerland",46.527227599999996,6.6330705,Migros
Lausanne,Supermarché Migros - Blécherette,"Chem. des Bossons 52, 1018 Lausanne, Switzerland",46.5396537,6.6180806,Migros
Lausanne,Métropole Lausanne,"Rue des Terreaux 25, 1003 Lausanne, Switzerland",46.5224317,6.6274552,Others
Lausanne,Migros,"Av. Frédéric-César-de-la-Harpe 17, 1007 Lausanne, Switzerland",46.512339499999996,6.6259406,Migros
Lausanne,MIGROS,"Rte Aloys-Fauquez 97, 1018 Lausanne, Switzerland",46.5375994,6.633465300000001,Migros
Lausanne,Migros Partenaire - Maupas,"Rue du Maupas 69, 1004 Lausanne, Switzerland",46.5259813,6.623571999999999,Migros
Ouest lausannois,MIGROS,"Av. d'Epenex 4c, 1020 Renens, Switzerland",46.5376966,6.5773418,Migros
Ouest lausannois,MIGROS,"Rue de la Mèbre 9, 1020 Renens, Switzerland",46.538537299999994,6.5808829,Migros
Ouest lausannois,Supermarché Migros - Dorigny,"Rue Anne Cunéo 1, 1022 Chavannes-près-Renens, Switzerland",46.526316,6.584785200000001,Migros
Ouest lausannois,Supermarché Migros - Chavannes les Cèdres,"Av. de la Gare 84, 1022 Chavannes-près-Renens, Switzerland",46.53007710000001,6.5726299,Migros
Ouest lausannois,Supermarché Migros - Renens - Florissant,"Av. de Florissant 38, 1020 Renens, Switzerland",46.5307464,6.5981043999999995,Migros
Ouest lausannois,MIGROS,"Av. du Tir-Fédéral 12, 1022 Chavannes-près-Renens, Switzerland",46.5365241,6.576312799999999,Migros
Riviera-Pays-d'Enhaut,Migros Partenaire - Vionnaz,"Rte du Léman 33, 1895 Vionnaz, Switzerland",46.313592199999995,6.8985242,Migros
Riviera-Pays-d'Enhaut,migrolino,"Av. Claude-Nobs 6, 1820 Montreux, Switzerland",46.4394205,6.9053573,Others
Riviera-Pays-d'Enhaut,Coop Supermarché Montreux,"Rue de la Paix 4, 1820 Montreux, Switzerland",46.43166420000001,6.911435699999999,Coop
Brig,Migros-Supermarkt - Glis - Simplon,"Kantonsstrasse 58, 3902 Brig-Glis, Switzerland",46.3093943,7.969955499999999,Migros
Brig,Migros-Supermarkt - Brig,"Belalpstrasse 1, 3900 Brig-Glis, Switzerland",46.3187305,7.989590199999999,Migros
Conthey,MIGROS,"Rte des Rottes 15, 1964 Conthey, Switzerland",46.2235544,7.302275,Migros
Conthey,migros,"Rte d'Antzère 32, 1964 Conthey, Switzerland",46.2218388,7.301821,Migros
Entremont,Migros,"Les Arcades, 1936 Verbier, Switzerland",46.0968584,7.223688999999999,Migros
Entremont,Supermarché Migros - Collombey,"Chem. des Fossaux 2A, 1868 Collombey-Muraz, Switzerland",46.2655757,6.9565558,Migros
Goms,Migros-Supermarkt - Fiesch,"Furkastrasse 46, 3984 Fiesch, Switzerland",46.4040003,8.135566899999999,Migros
Hérens,MIGROS,"Rte du Rawyl 32, 3963 Crans-Montana, Switzerland",46.3093669,7.473028299999999,Migros
Hérens,Supermarché Migros - Haute-Nendaz,"và tiến, Rte des Ecluses 23, 1997 Nendaz, Switzerland",46.182230399999995,7.291944900000001,Migros
Hérens,Supermarché MIGROS,"Rte des Lacustres 2, 3960 Sierre, Switzerland",46.2815902,7.5139609,Migros
Hérens,Migros-Supermarkt - Leukerbad,"Thermenstrasse 32, 3954 Leukerbad, Switzerland",46.378947499999995,7.6263717,Migros
Hérens,Supermarché Migros - Sierre,"Av. du Général Guisan 30, 3960 Sierre, Switzerland",46.2921149,7.5290697,Migros
Hérens,Coop Supermarché Evolène,"Rte Neuve 103, 1983 Evolène, Switzerland",46.108429,7.501023099999999,Coop
Hérens,Migros Partenaire - Erde,"Scex-Riond / CP, Rte de Blanchette 1, 1976 Erde, Switzerland",46.2380838,7.2925107,Migros
Leuk,Migros-Partner - Leuk,"Hauptpl. 23, 3953 Leuk, Switzerland",46.317760199999995,7.6345669,Migros
Martigny,Supermarché Migros - Martigny - Manoir,"Rue du Manoir 1, 1920 Martigny, Switzerland",46.1013023,7.071951599999999,Migros
Martigny,Supermarché Migros - Martigny Quartz Center,"Av. de Fully 63, 1920 Martigny, Switzerland",46.1122702,7.0766325,Migros
Martigny,Supermarché Migros - Martigny Avouillons,"Rue des Avouillons 8, 1920 Martigny, Switzerland",46.1057121,7.085201,Migros
Martigny,Centre commercial Quartz Center,"Av. de Fully 63, 1920 Martigny, Switzerland",46.112261,7.076725,Migros
Martigny,Supermarché Migros - Fully,"Chem. de Provence 4, 1926 Fully, Switzerland",46.136649500000004,7.1190511999999995,Migros
Martigny,migrolino,"Av. de la Gare 53, 1920 Martigny, Switzerland",46.105807999999996,7.0789575000000005,Others
Monthey,MIGROS,"Av. de la Gare 36, 1870 Monthey, Switzerland",46.254065499999996,6.951918399999999,Migros
Raron,VOI Raron,"Brückenmoosstrasse 21, 3942 Raron, Switzerland",46.308622199999995,7.7956553999999985,Others
Saint-Maurice,Supermarché Migros - St-Maurice,"Av. du Simplon 15, 1890 Saint-Maurice, Switzerland",46.214373099999996,7.0055084999999995,Migros
Sion,Migros,"Av. de France 14-20, 1950 Sion, Switzerland",46.2286028,7.3560219,Migros
Sion,MIGROS,"Av. du Grand-Champsec 30, 1950 Sion, Switzerland",46.2312151,7.3843557,Migros
Sion,MIGROS,"Av. Ritz 31, 1950 Sion, Switzerland",46.235766299999995,7.3597975999999985,Migros
Sion,Tourbillon Center,"Av. du Grand-Champsec 30, 1950 Sion, Switzerland",46.23111840000001,7.3845673,Migros
Sion,migrolino,"Rue de Lausanne 100, 1950 Sion, Switzerland",46.229042299999996,7.345239599999999,Others
Visp,Migros-Supermarkt - Visp,"Brückenweg 10, 3930 Visp, Switzerland",46.2932292,7.8796761,Migros
Cant. de Genève,Supermarché Migros - Genève - Cornavin Gare,"Pl. de Cornavin 3, 1201 Genève, Switzerland",46.2099245,6.1424714,Migros
Cant. de Genève,Migros - Geneva - Plainpalais,"Rue de Carouge 64, 1205 Genève, Switzerland",46.1928795,6.1428031,Migros
Cant. de Genève,Supermarché Migros - Genève - Balexert,"Av. Louis-Casaï 27, 1209 Genève, Switzerland",46.218763599999996,6.113109100000001,Migros
Cant. de Genève,Supermarché Migros - Genève - Navigation,"Rue des Pâquis 41, 1201 Genève, Switzerland",46.2123628,6.149683,Migros
Cant. de Genève,Supermarché Migros - Genève - Rieu,"Rte de Florissant 86, 1206 Genève, Switzerland",46.1919326,6.1640811,Migros
Cant. de Genève,Supermarché Migros - Genève - Jonction,"Bd Carl-Vogt 6, 1205 Genève, Switzerland",46.20078900000001,6.130622,Migros
Cant. de Genève,Supermarché Migros - Genève - Eaux-Vives,"Rue des Eaux-Vives 17-19, 1207 Genève, Switzerland",46.203835399999996,6.157697199999999,Migros
Cant. de Genève,Migros Supermarket - Genève - Champel,"Av. de Champel 61, 1206 Genève, Switzerland",46.1907785,6.1524866,Migros
Cant. de Genève,Supermarché Migros - Genève - Charmilles,"Prom. de l'Europe 11, 1203 Genève, Switzerland",46.2084647,6.123090599999999,Migros
Cant. de Genève,Supermarché Migros - Genève - Tourelle,"Chem. de la Tourelle 2, 1209 Genève, Switzerland",46.22444480000001,6.126129,Migros
Cant. de Genève,Supermarché Migros - Servette,"Rue de la Servette 93, 1202 Genève, Switzerland",46.213288999999996,6.1300577,Migros
Cant. de Genève,Migros Airport Supermarket,"Rte de l'Aéroport 25, 1215 Genève 15 Aéroport, Switzerland",46.2325711,6.1123948,Migros
Cant. de Genève,Migros - Genève - Les Cygnes,"Rue de Lausanne 18-20, 1201 Genève, Switzerland",46.211255799999996,6.1446369999999995,Migros
Cant. de Genève,Supermarché Migros - Genève – Fusterie,"Pl. de la Fusterie 7, 1204 Genève, Switzerland",46.203928,6.146198999999999,Migros
Cant. de Genève,Supermarché Migros - Carouge - Acacias,"Rte des Acacias 18, 1227 Les Acacias, Switzerland",46.1916546,6.1369636,Migros
Cant. de Genève,Supermarché Migros - Chêne-Vert,"Pl. de la Gare 2, 1225 Chêne-Bourg, Switzerland",46.195969,6.1962188,Migros
Cant. de Genève,Supermarché Migros - Vernier - Arcenter,"Rte de Peney 2, 1214 Vernier, Switzerland",46.2168272,6.0832646,Migros
Cant. de Genève,Migros,"Pl. du Cirque 2, 1204 Genève, Switzerland",46.2010565,6.139764200000001,Migros
Cant. de Genève,Migros - Carouge - Vibert,"Av. Vibert 29, 1227 Carouge, Switzerland",46.182442300000005,6.1343879999999995,Migros
Cant. de Genève,Supermarché Migros - Pont-Rouge,"Esplanade de Pont-Rouge 2, 1212 Lancy, Switzerland",46.187089799999995,6.1269613,Migros
Affoltern,Coop Supermarkt Affoltern am Albis,"Büelstrasse 15, 8910 Affoltern am Albis, Switzerland",47.2738709,8.445676299999999,Coop
Affoltern,Coopark Affoltern am Albis,"Büelstrasse 15, 8910 Affoltern am Albis, Switzerland",47.2739899,8.446246,Coop
Affoltern,Coop Supermarkt Zürich Wehntalerstrasse,"Wehntalerstrasse 549, 8046 Zürich, Switzerland",47.418887,8.5055923,Coop
Affoltern,Coop Supermarkt Zürich Mühlackerstrasse,"Mühlackerstrasse 199, 8046 Zürich, Switzerland",47.4255113,8.4969846,Coop
Andelfingen,Coop Supermarkt Kleinandelfingen,"Schaffhauserstrasse 62, 8451 Kleinandelfingen, Switzerland",47.6030463,8.6884763,Coop
Bülach,Coop Supermarkt Bülach im Guss,"Schaffhauserstrasse 110, 8180 Bülach, Switzerland",47.5266515,8.536158,Coop
Bülach,Coop Supermarkt Bachenbülach,"Grabenstrasse 6, 8184 Bachenbülach, Switzerland",47.5058927,8.541820099999999,Coop
Dielsdorf,Coop Supermarkt Dielsdorf,"Niederhaslistrasse 5, 8157 Dielsdorf, Switzerland",47.484392,8.4655937,Coop
Hinwil,Coop Supermarkt Hinwil Center,"Wässeristrasse 38, 8340 Hinwil, Switzerland",47.3064281,8.8182944,Coop
Hinwil,Hinwil Center,"Wässeristrasse 36 - 40, 8340 Hinwil, Switzerland",47.3066995,8.817613699999999,Coop
Hinwil,Coop Supermarkt Hinwil Hiwi-Märt,"Gossauerstrasse 14, 8340 Hinwil, Switzerland",47.2992616,8.837553,Coop
Horgen,Coop Supermarkt Horgen Leue-Huus,"Zugerstrasse 35, 8810 Horgen, Switzerland",47.259214899999996,8.5987718,Coop
Horgen,Coop Supermarkt Horgen Waldegg,"Einsiedlerstrasse 301, 8810 Horgen, Switzerland",47.245447500000004,8.6079657,Coop
Horgen,Coop Pronto Shop Horgen am Bahnhof,"Bahnhofstrasse 8, 8810 Horgen, Switzerland",47.2610931,8.597208000000002,Coop
Meilen,Coop Supermarkt Meilen,"Dorfstrasse 140, 8706 Meilen, Switzerland",47.2686266,8.6465684,Coop
Pfäffikon,Coop Supermarkt Pfäffikon ZH,"Turmstrasse 8, 8330 Pfäffikon, Switzerland",47.369099399999996,8.781915999999999,Coop
Pfäffikon,Coop Supermarkt Pfäffikon SZ Etzelstrasse,"Etzelstrasse 14, 8808 Freienbach, Switzerland",47.200583400000006,8.778340199999999,Coop
Pfäffikon,Coop Supermarkt Pfäffikon SZ Seedamm,"Gwattstrasse 15, 8808 Freienbach, Switzerland",47.2006991,8.7941667,Coop
Pfäffikon,Coop Supermarkt Pfäffikon Bahnhof,"Bahnweg 2, 8808 Freienbach, Switzerland",47.2029596,8.7788214,Coop
Uster,Coop Supermarkt Uster Bahnhof,"Bankstrasse 6, 8610 Uster, Switzerland",47.3515966,8.7162278,Coop
Uster,Coop Supermarkt Uster Winterthurerstrasse,"Winterthurerstrasse 22, 8610 Uster, Switzerland",47.35503320000001,8.7128684,Coop
Uster,Coop Supermarkt Uster Niederuster,"Sonnenbergstrasse 8, 8610 Uster, Switzerland",47.345873999999995,8.7020372,Coop
Uster,Coop Supermarkt Uster Oberuster,"Aathalstrasse 40, 8610 Uster, Switzerland",47.345087799999995,8.7308,Coop
Winterthur,Coop Supermarkt Winterthur Stadttor,"Bahnhofpl. 5, 8400 Winterthur, Switzerland",47.4996644,8.723561,Coop
Winterthur,Coop City Winterthur,"Bahnhofpl. 3, 8400 Winterthur, Switzerland",47.499347199999995,8.723482599999999,Coop
Winterthur,Coop Supermarkt Winterthur Stadtgarten,"Bankstrasse 8, 8400 Winterthur, Switzerland",47.5006559,8.7258918,Coop
Winterthur,Coop Supermarkt Winterthur Feldstrasse,"Feldstrasse 11, 8400 Winterthur, Switzerland",47.508554100000005,8.717882399999999,Coop
Winterthur,Coop Supermarkt Winterthur Oberi,"Römertorstrasse 16, 8404 Winterthur, Switzerland",47.5091529,8.758660299999999,Coop
Winterthur,Coop Supermarkt Winterthur Wülflingen,"Wülflingerstrasse 271, 8408 Winterthur, Switzerland",47.51011,8.6917039,Coop
Winterthur,Coop Supermarkt Winterthur Seen,"Tösstalstrasse 236, 8405 Winterthur, Switzerland",47.4845913,8.758720499999999,Coop
Winterthur,Coop Supermarkt Winterthur Hegi,"Stäffelistrasse 7, 8409 Winterthur, Switzerland",47.5038982,8.7708385,Coop
Winterthur,Grüze Markt,"Rudolf-Diesel-Strasse 19, 8404 Winterthur, Switzerland",47.495483899999996,8.758721099999999,Coop
Winterthur,Coop Supermarkt City Winterthur Food,"Bahnhofpl. 3, 8400 Winterthur, Switzerland",47.499347199999995,8.723482599999999,Coop
Winterthur,Coop to go Winterthur Bahnhof,"Bahnhofpl. 9, 8400 Winterthur, Switzerland",47.5008303,8.7241369,Coop
Winterthur,Lokwerk,"Zürcherstrasse 51, 8406 Winterthur, Switzerland",47.494975000000004,8.713166000000001,Coop
Winterthur,Coop Supermarkt Winterthur Lokwerk,"Zürcherstrasse 51, 8406 Winterthur, Switzerland",47.494827,8.7127721,Coop
Dietikon,Coop Supermarkt Dietikon Florastrasse,"Florastrasse 22, 8953 Dietikon, Switzerland",47.403765199999995,8.4023827,Coop
Dietikon,Coop Supermarkt Dietikon Steinmürlistrasse,"Steinmürlistrasse 38, 8953 Dietikon, Switzerland",47.405709699999996,8.392097399999999,Coop
Dietikon,Coop Pronto Shop Dietikon am Bahnhof,"Bahnhofpl. 11, 8953 Dietikon, Switzerland",47.4061125,8.4040795,Coop
Dietikon,Coop Supermarkt Dietikon Brunau,"Birmensdorferstrasse 9, 8953 Dietikon, Switzerland",47.3981458,8.4178599,Coop
Zürich,Coop Supermarkt City Zürich St. Annahof Food,"Bahnhofstrasse 57, 8001 Zürich, Switzerland",47.372955,8.5378441,Coop
Zürich,Coop Supermarkt Zürich Wollishofen,"Alte Kalchbühlstrasse 15, 8038 Zürich, Switzerland",47.3401675,8.5305126,Coop
Zürich,Coop Supermarkt Zürich Eleven,"Sophie-Taeuber-Strasse 4, 8050 Zürich, Switzerland",47.413480299999996,8.5410152,Coop
Zürich,Coop Supermarkt,"Stadelhoferstrasse 10, 8001 Zürich, Switzerland",47.366789,8.5480012,Coop
Zürich,Coop Supermarkt Zürich Letzipark,"Baslerstrasse 50, 8066 Zürich, Switzerland",47.3859855,8.499333,Coop
Zürich,Coop City Zürich Bellevue,"Theaterstrasse 18, 8001 Zürich, Switzerland",47.367137299999996,8.545990699999999,Coop
Zürich,Coop Supermarkt Zürich Sihlcity Supermarkt,"Kalanderpl. 1, 8045 Zürich, Switzerland",47.3576232,8.5231751,Coop
Zürich,Coop Supermarkt Zürich Lochergut,"Badenerstrasse 244, 8004 Zürich, Switzerland",47.3757357,8.517332999999999,Coop
Zürich,Coop Supermarkt Zürich Stauffacher,"Badenerstrasse 15, 8004 Zürich, Switzerland",47.373495899999995,8.5306239,Coop
Zürich,Coop Supermarkt Zürich Wiedikon,"Birmensdorferstrasse 200, 8003 Zürich, Switzerland",47.370688,8.5160521,Coop
Zürich,Coop Supermarkt City Zürich Oerlikon Food,"Wallisellenstrasse 1, 8050 Zürich, Switzerland",47.4103731,8.546684299999999,Coop
Zürich,Coop Pronto Shop Zürich-Stettbach Bahnhof,"Dübendorfstrasse 447, 8051 Zürich, Switzerland",47.3972876,8.596333099999999,Coop
Zürich,Coop Supermarkt Zürich Talwiesenstrasse,"Birmensdorferstrasse 310, 8055 Zürich, Switzerland",47.3699656,8.509094,Coop
Zürich,Coop Supermarkt Zürich Westlink,"Vulkanpl., 8048 Zürich, Switzerland",47.3921018,8.4901313,Coop
Zürich,Coop Supermarkt Zürich Europaallee Passage,"Europaallee 5, 8004 Zürich, Switzerland",47.377835999999995,8.534764599999999,Coop
Zürich,Coop Supermarkt Zürich Friesenberg,"Friesenbergpl. 3, 8045 Zürich, Switzerland",47.3611712,8.5065159,Coop
Seeland,Coop Supermarkt Täuffelen,"Hauptstrasse 61, 2575 Täuffelen, Switzerland",47.0715345,7.2017256000000005,Coop
Bern-Mittelland,Coop Supermarkt Bern Bümpliz,"Brünnenstrasse 118, 3018 Bern, Switzerland",46.941467599999996,7.3915886,Coop
Bern-Mittelland,Coop Marktgasse,"Marktgasse 24, 3011 Bern, Switzerland",46.9480667,7.446038100000001,Coop
Bern-Mittelland,Coop Supermarkt Bern Wankdorf Center,"Papiermühlestrasse 85, 3014 Bern, Switzerland",46.963469800000006,7.4652366,Coop
Bern-Mittelland,Coop Supermarkt Bern Bahnhof,"Bahnhofpl. 10, 3011 Bern, Switzerland",46.9485767,7.4396753,Coop
Bern-Mittelland,Coop City Bern Ryfflihof,"Aarbergergasse 53, 3011 Bern, Switzerland",46.9496227,7.441739299999999,Coop
Bern-Mittelland,Coop Supermarkt Bern Europaplatz,"Europapl. 1, 3008 Bern, Switzerland",46.943672600000006,7.4059889,Coop
Bern-Mittelland,Coop Supermarkt Bern Breitenrain,"Stauffacherstrasse 2, 3014 Bern, Switzerland",46.9591583,7.4550707,Coop
Bern-Mittelland,Coop Supermarkt Bern Freudenberg,"Giacomettistrasse 15, 3006 Bern, Switzerland",46.9454405,7.4727649,Coop
Bern-Mittelland,Coop Supermarkt Bern Brunnmatt,"Brunnmattstrasse 20, 3007 Bern, Switzerland",46.945360400000006,7.426693500000001,Coop
Bern-Mittelland,Coop Supermarkt Bern Bethlehem,"Kasparstrasse 7, 3027 Bern, Switzerland",46.9507116,7.392172800000001,Coop
Bern-Mittelland,Coop Supermarkt Bern Marktgasse,"Marktgasse 24, 3011 Bern, Switzerland",46.9480667,7.446038100000001,Coop
Bern-Mittelland,Coop Supermarkt Bern Spitalgasse,"Spitalgasse 2, 3011 Bern, Switzerland",46.948393200000005,7.443368899999999,Coop
Bern-Mittelland,Coop Supermarkt Bern Egghölzli,"Weltpoststrasse 20, 3015 Bern, Switzerland",46.937673,7.476713599999999,Coop
Bern-Mittelland,Coop Supermarkt Bern Eigerplatz,"Eigerpl. 5A, 3007 Bern, Switzerland",46.9410978,7.4314747,Coop
Bern-Mittelland,Coop Supermarkt Bern Postparc,"Schanzenstrasse 4, 3008 Bern, Switzerland",46.9490455,7.4375772,Coop
Bern-Mittelland,Coop Supermarkt Bern Länggasse,"Länggassstrasse 35, 3012 Bern, Switzerland",46.953405499999995,7.4319418,Coop
Bern-Mittelland,Coop Supermarkt Bern Schönburg,"Viktoriastrasse 21, 3013 Bern, Switzerland",46.9534179,7.4584725,Coop
Bern-Mittelland,Coop Supermarkt Bern Schauplatzgasse,"Spitalgasse 37, 3011 Bern, Switzerland",46.947652,7.4416683,Coop
Bern-Mittelland,Coop Supermarkt Niederwangen,"Freiburgstrasse 553, 3172 Niederwangen BE, Switzerland",46.9254305,7.378168800000001,Coop
Bern-Mittelland,Coop Supermarkt Bern Gäbelbach,"Weiermattstrasse 40, 3027 Bern, Switzerland",46.9484438,7.3773494999999985,Coop
Oberaargau,Coop Supermarkt Langenthal Tell,"St. Urbanstrasse 3, 4900 Langenthal, Switzerland",47.2123418,7.7903379,Coop
Oberaargau,Coop Supermarkt Langenthal Bäregg,"Bäreggstrasse 10, 4900 Langenthal, Switzerland",47.220858199999995,7.781395999999999,Coop
Biel/Bienne,Coop Supermarkt Biel Bahnhof,"Salzhausstrasse 31, 2503 Biel, Switzerland",47.1304503,7.2430651,Coop
Biel/Bienne,Coop Supermarket Biel SBB,"1. Obergeschoss, Bahnhofpl. 4, 2502 Biel, Switzerland",47.133120399999996,7.242956100000001,Coop
Biel/Bienne,Coop City Biel - Bienne,"General-Dufour-Strasse 9, 2502 Biel, Switzerland",47.1396452,7.2467403,Coop
Biel/Bienne,Coop Supermarkt Biel Nidaugasse,"Nidaugasse 35, 2502 Biel, Switzerland",47.1385884,7.247182700000001,Coop
Biel/Bienne,Coop Supermarkt Biel Boujean,"Zürichstrasse 24C, 2504 Biel, Switzerland",47.1616552,7.294310800000001,Coop
Biel/Bienne,Coop Pronto Shop Biel Bahnhof,"Bahnhofpl. 4, 2502 Biel, Switzerland",47.132981,7.242967899999999,Coop
Biel/Bienne,Coop Supermarkt Biel Moserstrasse,"Alexander-Moser-Strasse 81, 2503 Biel, Switzerland",47.126719,7.255508600000001,Coop
Biel/Bienne,Coop Supermarkt Biel Mett,"Mettstrasse 139, 2504 Biel, Switzerland",47.1434156,7.272516299999999,Coop
Biel/Bienne,Centre bahnhof biel-bienne,"Salzhausstrasse 31, 2503 Biel, Switzerland",47.130984999999995,7.242321,Coop
Biel/Bienne,Coop Supermarkt Biel Bözingen,"Eisfeldstrasse 27, 2504 Biel, Switzerland",47.1547944,7.2761499,Coop
Biel/Bienne,Coop Pronto Shop Biel Bahnhofspassage,"Robert-Walser-Platz 1, 2503 Biel, Switzerland",47.1320568,7.242546700000001,Coop
Emmental,Coop Supermarkt Langnau Ilfiscenter,"Sägestrasse 37, 3550 Langnau im Emmental, Switzerland",46.940555,7.777832799999999,Coop
Emmental,Coop Supermarkt Burgdorf Schützenmatte,"Sägegasse 14, 3400 Burgdorf, Switzerland",47.0569992,7.629212300000001,Coop
Emmental,Coop Supermarkt Hasle Rüegsau,"Rüegsaustrasse 26, 3415 Rüegsau, Switzerland",47.018016800000005,7.6603633,Coop
Emmental,Coop Supermarkt Sumiswald,"Dorfgasse 2A, 3454 Sumiswald, Switzerland",47.0295365,7.7443724000000005,Coop
Emmental,Coop Supermarkt Burgdorf Bahnhof,"Bahnhofstrasse 44, 3400 Burgdorf, Switzerland",47.060594599999995,7.622206399999999,Coop
Emmental,Coop Supermarkt Burgdorf Stadt,"Bahnhofstrasse 7, 3400 Burgdorf, Switzerland",47.05906290000001,7.622882799999999,Coop
Emmental,Coop Supermarkt Lützelflüh,"Dorfstrasse 29, 3432 Lützelflüh, Switzerland",47.005297999999996,7.6844306,Coop
Emmental,Coop Supermarkt Worb,"Bärenpl. 4, 3076 Worb, Switzerland",46.928939799999995,7.5616559,Coop
Emmental,Coop Supermarkt Biberist,"Hauptstrasse 44, 4562 Biberist, Switzerland",47.1817893,7.563162299999998,Coop
Emmental,Coop Supermarkt Huttwil,"Bahnhofstrasse 43, 4950 Huttwil, Switzerland",47.1141651,7.8423368999999985,Coop
Emmental,Coop,"Sandstrasse 8, 3322 Urtenen-Schönbühl, Switzerland",47.0184974,7.5006232,Coop
Emmental,Coop Supermarkt Kirchberg,"Zürichstrasse 3, 3422 Kirchberg, Switzerland",47.087665799999996,7.584002700000001,Coop
Emmental,Coop Supermarkt Oberburg,"Progressastrasse 33, 3414 Oberburg bei Burgdorf, Switzerland",47.0365129,7.630132100000001,Coop
Emmental,Coop Supermarkt Signau,"Dorfstrasse 21, 3534 Signau, Switzerland",46.9225699,7.7287355999999985,Coop
Jura bernois,Coop Supermarché Bassecourt,"Rue de l'Abbé-Monnin 81, 2854 Bassecourt, Switzerland",47.3389461,7.252449400000001,Coop
Jura bernois,Coop Supermarché Saignelégier,"Rue des Rangiers 4, 2350 Saignelégier, Switzerland",47.256976599999994,6.9997777999999995,Coop
Jura bernois,Coop Supermarché,"Rue du 23 Juin 76, 2822 Courroux, Switzerland",47.3600826,7.382739000000001,Coop
Jura bernois,Coop Supermarché Tramelan,"Rue Haute 11, 2720 Tramelan, Switzerland",47.223566299999995,7.0990283,Coop
Jura bernois,Coop Supermarché Coop Delémont Ticle,"Rte de Bâle 16, 2800 Delémont, Switzerland",47.366434299999995,7.3472377,Coop
Jura bernois,Coop Supermarché Sonceboz,"Rue de la Gare 7, 2605 Sonceboz-Sombeval, Switzerland",47.1950717,7.178019299999999,Coop
Jura bernois,Coop Supermarché Reconvilier,"Rue du Bruye 50, 2732 Reconvilier, Switzerland",47.230727699999996,7.212424099999999,Coop
